MAINUPC,ITEMNAME,SizeName,PackName,ItemPrice,TOTALQTY_MULTI,CaseCost,Margin,ItemTypeDesc
85231900400,HIDDEN RIDGE CAB SAUV,750ML,,0.00,0,,0.00,
85248900201,PETER PAUL PINOT NOIR,750ML,,0.00,0,,0.00,
85270200720,COPPER MUG MOSCOWMULE,12 OZ,4-Pack,0.00,0,80.15,0.00,
85273500302,BARR HILL GIN REG.,750ML,,0.00,0,319.60,0.00,
85273500311,BARR HILL GIN (TOM CAT),750ML,,0.00,0,,0.00,
85283200015,MUMM NAPA BRUT PRESTIGE,750ML,,0.00,0,194.92,0.00,
85283210471,BRANCOTT SAUVIGNON BLANC,750ML,,0.00,0,117.92,0.00,
85283210473,BRANCOTT PINOT NOIR,750ML,,0.00,0,112.92,0.00,
85283210481,CAMPO VIEJO RIOJA RESERVA,750ML,,0.00,0,119.09,0.00,
85283210489,GH MUMM CORDON BRUT,750ML,,0.00,0,240.96,0.00,
85283210505,PERRIER JOUET GRAND BRUT,750ML,,0.00,0,367.46,0.00,
85283210625,CAMPO VIEJO TEMPRANILLO,750ML,,0.00,0,91.92,0.00,
85283210652,CAMPO VIEJO GARNACHA,750ML,,0.00,0,91.96,0.00,
85284800001,EXCELSIOR CHARDONNAY,750ML,,0.00,0,80.24,0.00,
85287800303,SFUSO MONTEPULCIANO,750ML,,0.00,0,,0.00,
85293500108,CHOPIN RYE VODKA,750ML,,0.00,0,,0.00,
85293500115,CHOPIN POTATO,750ML,,0.00,0,21.36,0.00,
85293500122,CHOPIN WHEAT VODKA,750ML,,0.00,0,,0.00,
85293500133,DORDA DOUBLE CHOCOLATE,750ML,,0.00,0,,0.00,
85298900510,WILDERNESS GOLD WHEATED,750ML,,0.00,0,38.49,0.00,
85308600800,FITVINE CAB SAUV,750ML,,0.00,0,112.00,0.00,
85308600802,FITVINE PINOT NOIR,750ML,,0.00,0,144.00,0.00,
85308600803,FITVINE SAUV.BLANC,750ML,,0.00,0,120.00,0.00,
85308600805,FITVINE CHARDONNAY,750ML,,0.00,0,120.00,0.00,
85308600807,FITVINE PINOT GRIGIO,750ML,,0.00,0,112.00,0.00,
85308600832,FITVINE RED BLEND,750ML,,0.00,0,120.00,0.00,
85320500437,SWITCHBACK IPA 16 OZ CAN,16 OZ,4-Pack,0.00,0,,0.00,
85350700002,AVIATION REG.,750ML,,0.00,0,21.08,0.00,
85352400129,BURGKOFF PILS,16 OZ,4-Pack,0.00,0,29.99,0.00,
85355300480,THIMBLE ISLAND SEA MIST,16 OZ,4-Pack,0.00,0,50.19,0.00,
85364600418,MISTINGUETT CAVA ROSE,750ML,,0.00,0,,0.00,
85370600203,BUTTER CHARDONNAY,750ML,,0.00,0,151.92,0.00,
85370600252,BUTTER CAB SAUV,750ML,,0.00,0,143.92,0.00,
85373900003,KLINKER BRICK SYRAH,750ML,,0.00,0,172.00,0.00,
85373900009,KLINKER BRICK ZINFANDEL MARISA,750ML,,0.00,0,,0.00,
85373900012,TRANZIND RED BLEND,750ML,,0.00,0,,0.00,
85375900042,SOUTHERN TIER,12 OZ,4-Pack,0.00,0,,0.00,
85375900065,SOUTHERN TIER 2XIPA,12 OZ,Single,0.00,0,,0.00,
85386800600,BANSHEE CHARDONNAY ( SONOMA),750ML,,0.00,0,,0.00,
85386800602,BANSHEE PINOT NOIR (SONOMA),750ML,,0.00,0,160.92,0.00,
85386800609,RICKSHAW CHARDONNAY,750ML,,0.00,0,,0.00,
85386800610,RICKSHAW CABERNET SAUVIGNON,750ML,,0.00,0,80.00,0.00,
85390300401,LANGHE WHITE,750ML,,0.00,0,,0.00,
85391500824,OLE SMOKY PICKELS,750ML,,0.00,0,19.99,0.00,
85391500856,OLE SMOKY PEANUT BUTTER,750ML,,0.00,0,,0.00,
85392000403,ROADSIDE RED BLEND,750ML,,0.00,0,,0.00,
85392000430,VICTOR VINEYARDS CAB SAUV.,750ML,,0.00,0,,0.00,
85397100403,CLEVELAND BLACK RESERVE BOUR.,750ML,,0.00,0,0.00,0.00,
85397100411,CLEVELAND UNDERGROUND,750ML,,0.00,0,,0.00,
85397100420,CLEVELAND CHRIDTMAS BOUR.,750ML,,0.00,0,26.33,0.00,
85397100484,WHEAT PENNY BOURBON ,750ML,,0.00,0,31.49,0.00,
85397100488,CLEVELAND UNDERGROUND RYE,750ML,,0.00,0,,0.00,
85405400807,GEORGE REMUS ,750ML,,0.00,0,29.00,0.00,
85412500304,TRES AGAVES NECTAR ORGANIC,750ML,,0.00,0,7.99,0.00,
85415100400,SALUTE AMERICAN VODKA,750ML,,0.00,0,0.00,0.00,
85419400701,EARTH FIRST MALBEC,750ML,,0.00,0,,0.00,
85434800200,TEN SISTERS SAUV.BLANC.,750ML,,0.00,0,,0.00,
85439600500,HIGH WEST DOUBLE RYE,750ML,,0.00,0,23.41,0.00,
85439600502,HIGH WEST RYE RENDEZVOUS,750ML,,0.00,0,48.99,0.00,
85439600519,HIGH WEST MIDWINTER DRAM,750ML,,0.00,0,109.49,0.00,
85439600522,HIGH WEST STRAIGHT BOURBON,750ML,,0.00,0,23.41,0.00,
85449400610,SUN BEACH COCONUT WHISKY,750ML,,0.00,0,,0.00,
85457000202,SMOOTH AMBLER BIG LAVEL,750ML,,0.00,0,,0.00,
85457000225,SMOOTH AMBER 92 PROOF,750ML,,0.00,0,,0.00,
85458800400,TANDUAY SILVER,750ML,,0.00,0,,0.00,
85462800652,OLE SMOKY PEACH,750ML,,0.00,0,,0.00,
85476300713,CLOWN SHOES,16 OZ,4-Pack,0.00,0,,0.00,
85476300716,CLOWN SHOES DOUBLE IPA,16 OZ,4-Pack,0.00,0,,0.00,
85476300731,CLOWN SHOES SPACE CAKE IIPA,16 OZ,4-Pack,0.00,0,,0.00,
85476300766,CLOWN SHOES,16 OZ,4-Pack,0.00,0,,0.00,
85499200328,FINCH CHIMERA 16 OZ CAN,16 OZ,4-Pack,0.00,0,,0.00,
85499200343,FINCH SKULL HAMMER 16 OZ,16 OZ,4-Pack,0.00,0,,0.00,
85506700628,LYMAN ORCHARD APPLE 16 OZ CAN,16 OZ,4-Pack,0.00,0,,0.00,
85506700633,BLUE HILLS APPLE 16 OZ CAN,16 OZ,4-Pack,0.00,0,58.00,0.00,
85516500507,MEIOMI PINOT NOIR,750ML,,0.00,0,164.00,0.00,
85516500577,MEIOMI CHARDONNAY,750ML,,0.00,0,142.00,0.00,
85519400800,HOG RIVER SUMMER DUSK 16 OZ,16 OZ,4-Pack,0.00,0,,0.00,
85519400801,HOG RIVER GOLDEN MESSENGER,16 OZ,4-Pack,0.00,0,48.99,0.00,
85519400803,HOG RIVER HARTFORD PALE ALE,16 OZ,4-Pack,0.00,0,,0.00,
85519400804,HOG RIVER LOCAL 35 IPA 16 OZ,16 OZ,4-Pack,0.00,0,62.99,0.00,
85519400807,HOG RIVER GLITTER PARTY,16 OZ,4-Pack,0.00,0,66.99,0.00,
85519400820,HOG RIVER LOCAL 35 IIPA 16 OZ,16 OZ,4-Pack,0.00,0,,0.00,
85519400823,HOG RIVER RASP/CHERRY SOUR,16 OZ,4-Pack,0.00,0,,0.00,
85519400825,HOG RIVER NERD ALERT IPA,16 OZ,4-Pack,0.00,0,62.99,0.00,
85519400828,HOG RIVER PIKNICK BASKET CAN,16 OZ,4-Pack,0.00,0,69.00,0.00,
85519400829,HOG RIVER COLUMBIA CREAM ALE,16 OZ,4-Pack,0.00,0,,0.00,
85519400830,HOG RIVER RASP. SOUR WITH LIME,16 OZ,4-Pack,0.00,0,75.99,0.00,
85519400839,HOG RIVER OKTOBERFEST,16 OZ,4-Pack,0.00,0,,0.00,
85519400843,HOG RIVER WAREHOUSE PILSNER,16 OZ,4-Pack,0.00,0,53.99,0.00,
85519400845,HOG RIVER FRUIT PUNCH SOUR,16 OZ,4-Pack,0.00,0,75.00,0.00,
85519400847,HOG RIVER URBAN MYTH DIPA,16 OZ,4-Pack,0.00,0,70.00,0.00,
85519400851,HOG RIVER BLUE PRINT IPA 16 OZ,16 OZ,4-Pack,0.00,0,,0.00,
85519400856,HOG RIVER DREAM CLOUD 16 OZ.,16 OZ,4-Pack,0.00,0,62.99,0.00,
85519400859,HOG RIVER RIVER RUN RYE 16 OZ.,16 OZ,4-Pack,0.00,0,,0.00,
85519400861,HOG RIVER PALOMA COCKTAIL,16 OZ,4-Pack,0.00,0,60.00,0.00,
85531000806,CROOK & MARKER RED VARIETY,11.5,8-Pack,0.00,0,34.55,0.00,
85531000827,CROOK & MARKER BLUE VARIETY,11.5,8-Pack,0.00,0,34.55,0.00,
85531000872,CROOK & MARKER LEMONADE MIX,11.5,8-Pack,0.00,0,42.69,0.00,
85531000877,CROOK & MARKER COCONUT MIX,11.5,8-Pack,0.00,0,39.99,0.00,
85535200805,ATHLETIC BREWING RUN WILD IPA,12 OZ,6-Pack,0.00,0,33.99,0.00,
85535200807,ATHLETIC BREWING UPSIDE DAWN,12 OZ,6-Pack,0.00,0,33.99,0.00,
85535200811,ATHLETIC LEMON RADLER,12 OZ,6-Pack,0.00,0,33.99,0.00,
85535200812,ATHLETIC BREWING RUN WILD IPA,12 OZ,12-Pack,0.00,-15 | -133,30.90,0.00,M
85535200813,ATHLETIC UPSIDE DAWN CAN,12 OZ,12-Pack,0.00,-3 | -104,30.90,0.00,M
85535200821,ATHLETIC BREWING CLOSER MILE IPA,12 OZ,6-Pack,0.00,0,33.99,0.00,
85535200849,ATHLETIC FREE WAVE CAN,12 OZ,6-Pack,0.00,0,33.99,0.00,
85535200877,ATHLETIC FREE WAVE N/A,12 OZ,12-Pack,0.00,0 | -4,30.90,0.00,M
85535700073,LES GRANGES BORDEAUX RED,750ML,,0.00,0,96.00,0.00,
85544700503,PETITE SAUVAGE SAUV BLANC,750ML,,0.00,0,,0.00,
85549900100,COLD RIVER VODKA,750ML,,0.00,0,,0.00,
85549900102,COLD RIVER BLUEBERRY VODKA,750ML,,0.00,0,,0.00,
85549900105,COLD RIVER GIN,750ML,,0.00,0,,0.00,
85562200081,BELLE GLOS PINOT NOIR,750ML,,0.00,0,400.00,0.00,
85562200091,BELLE GLOS ROSE ,750ML,,0.00,0,120.00,0.00,
85588000802,ON THE ROCKS OLD FASHIONED,375ML,,0.00,0,104.92,0.00,
85588000804,ON THE ROCKS COSMOPOLITAN,200ML,Single,0.00,0,122.80,0.00,
85588000808,ON THE ROCKS JALAPENO/PINEAPPLE,375ML,,0.00,0,104.92,0.00,
85588000811,ON THE ROCKS MARGARITA,375ML,,0.00,0,104.92,0.00,
85588000814,ON THE ROCKS MAI TAI,375ML,,0.00,0,104.92,0.00,
85588000817,ON THE ROCKS AVIATION,375ML,,0.00,0,104.92,0.00,
85588000836,ON THE ROCKS MANHATTAN,375ML,,0.00,0,104.92,0.00,
85588000839,ON THE ROCKS DAIQUIRI,375ML,,0.00,0,112.92,0.00,
85588000845,ON THE ROCKS WH NEGRONI,375ML,,0.00,0,82.92,0.00,
85601100402,OLE SMOKY CHERIEES,750ML,,0.00,0,19.99,0.00,
85601100415,OLE SMOKY MINI APPLE,50ML,Single,0.00,0,12.00,0.00,
85603600104,UNDERWOOD PINOT NOIR,375ML,,0.00,0,48.00,0.00,
85603600106,UNDERWOOD PINOT GRIS,375ML,,0.00,0,48.00,0.00,
85603600107,UNDERWOOD ROSE,375ML,,0.00,0,,0.00,
85603600122,UNDERWOOD CAN,375ML,,0.00,0,,0.00,
85606500200,DEEP EDDY SWEET TEA,750ML,,0.00,0,0.00,0.00,
85606500208,DEEP EDDY RUBY RED,750ML,,0.00,0,158.96,0.00,
85606500215,DEEP EDDY MINI CRANBERRY,50ML,Single,0.00,0,123.60,0.00,
85606500216,DEEP EDDY CRANBERRY,750ML,,0.00,0,16.99,0.00,
85606500227,DEEP EDDY LIME,750ML,,0.00,0,16.99,0.00,
85606500230,DEEP EDDY MINI LIME MINI,50ML,Single,0.00,0,123.60,0.00,
85606500240,DEEP EDDY MINI LEMONADE,50ML,Single,0.00,0,123.60,0.00,
85606500241,DEEP EDDY LEMONADE,750ML,,0.00,0,155.48,0.00,
85613700607,BESO DEL SOL RED SANGRIA,3.0L,,0.00,0,64.35,0.00,
85624600204,KITH & KIN NAPA VALLEY CAB,750ML,,0.00,0,,0.00,
85628200531,WIDOW JANE BOURBON 91 PROOF,750ML,,0.00,0,57.99,0.00,
85628200590,WIDOW JANE DECADENCE,750ML,,0.00,0,66.99,0.00,
85644200500,BIB & TUCKERS 92 PROOF,750ML,,0.00,0,,0.00,
85644200541,LEESE-FITCH RED BLEND,750ML,,0.00,0,108.25,0.00,
85648500800,2 PUNCH POPS LEMON ICE,100ML,Single,0.00,0,,0.00,
85648500801,2 PUNCH POPS LEMON ICE,100ML,12-Pack,0.00,0,,0.00,
85654300200,RIPE MOJITO,1.0L,Single,0.00,0,,0.00,
85654300202,RIPE MARGARITA,1.0L,Single,0.00,0,52.00,0.00,
85654300282,RIPE MARGARITA,25 OZ,Single,0.00,0,42.00,0.00,
85654300283,RIPE MOJITO,750ML,,0.00,0,,0.00,
85654300285,RIPE LEMON SOUR,750ML,,0.00,0,,0.00,
85654400742,LORD HOBO BOOM SAUCE CAN,16 OZ,4-Pack,0.00,0,67.75,0.00,
85658100614,RABBIT HOLE DARERINGER BOURBON,750ML,,0.00,0,,0.00,
85659100519,BLACK HOG MIXED PACK,12 OZ,12-Pack,0.00,0,29.98,0.00,
85659100521,BLACK HOG RAINBOW GRAVY CAN,16 OZ,4-Pack,0.00,0,68.00,0.00,
85659100537,BLACK HOG HAZY DIPA CAN,16 OZ,4-Pack,0.00,0,68.00,0.00,
85659100556,BLACK HOG PINE./TENG./GRAPE SOUR ,16 OZ,4-Pack,0.00,0,72.00,0.00,
85659100557,BLACK HOG RIDING MOWER ,16 OZ,4-Pack,0.00,0,72.00,0.00,
85659100559,BLACK HOG DISC GOLF CAN,16 OZ,4-Pack,0.00,0,54.00,0.00,
85659100564,BLACK HOG STAYCATION CAN,16 OZ,4-Pack,0.00,0,68.00,0.00,
85659100572,BLACK HOG LOVE NOTE DIPA,16 OZ,4-Pack,0.00,0,72.00,0.00,
85662200110,CHARLES & CHARLES ROSE,750ML,,0.00,0,,0.00,
85662200111,CHARLES & CHARLES CAB/SYRAH,750ML,,0.00,0,,0.00,
85667800206,CARE TINTO SOBRE LIAS,750ML,,0.00,0,80.00,0.00,
85672400601,CASAMIGOS ANJEJO,750ML,,0.00,0,51.99,0.00,
85672400611,CASAMIGOS BLANCO,750ML,,0.00,0,466.92,0.00,
85672400613,CASAMIGOS MINI BLANCO,50ML,Single,0.00,0,179.00,0.00,
85672400621,CASAMIGOS REPOSADO,750ML,,0.00,0,43.95,0.00,
85672400623,CASAMIGOS MINI REPOSADO,50ML,Single,0.00,0,228.00,0.00,
85672400624,CASAMIGOS REPOSADO,1.75L,,0.00,0,0.00,0.00,
85677800300,RAINSTORM PINOT NOIR,750ML,,0.00,0,,0.00,
85678200401,LE RINGUE BORDEAUX SUPERIEUR,750ML,,0.00,0,,0.00,
85687500310,UPRISING SINGLE MALT,750ML,,0.00,0,,0.00,
85687500392,LOYAL LEMONADE CAN,12 OZ,4-Pack,0.00,0,54.00,0.00,
85687500395,LOYAL CRANBERRY CAN,12 OZ,4-Pack,0.00,0,60.00,0.00,
85688100402,BLUE CHAIR COCO/SPICED,750ML,,0.00,0,,0.00,
85689500370,WOLF PUP BY GOLDEN ROAD,12 OZ,6-Pack,0.00,0,,0.00,
